Burlington's Generator Maker Space: A viable use for ...,https://whiteandburke.com/community/burlingtons-generator-maker-space-a-viable-use-for-vermont-downtowns/,"Feb 25, 2015 — The 5,000 square foot Generator maker space located in the lower level of historic Memorial Auditorium will turn one year old in March"
VMEC and Generator Makerspace team up to host ...,https://vermontbiz.com/news/2024/september/08/vmec-and-generator-makerspace-team-host-advanced-manufacturing-day,"Sep 8, 2024 — Part of the nationwide MFG Day celebration"
Charting the Growth and Challenges of Burlington Maker ...,https://www.sevendaysvt.com/news/charting-the-growth-and-challenges-of-burlington-maker-space-generator-28696924,"Oct 16, 2019 — "
MAXT Makerspace,https://www.maxtmakerspace.org/,"MAXT Makerspace has 10,000 square feet of offices, studio spaces and dedicated workshops for woodworking, metal working, jewelry, textiles, printmaking, laser "
Labs and Creative Workspaces,https://eng.vt.edu/academics/undergraduate-labs-and-creative-workspaces.html,Why VT Engineering? Undergraduate · Graduate · Visit · Apply · Computer Requirement 
"TOP 10 BEST Makerspaces near Barre, VT",https://m.yelp.com/search?find_desc=Makerspaces&find_loc=Barre%2C+VT,"Top 10 Best Makerspaces in Barre, VT - November 2024 - Yelp - The Space On Main"
The Claremont MakerSpace,https://claremontmakerspace.org/,"Encouraging creativity, innovation, and entrepreneurship in the Greater Upper Valley Region"
Wilder Arts Studio,https://makerspacedir.com/listing/wilder-arts-studio/,"In building Wilder Arts, we hope to contribute to the creative opportunities available for children in Vermont, and become a valuable community space for "
Spark coworking - Rural Arts Collaborative,https://ruralartsvt.org/spark,Coworking & Makerspace
Vermont Makerspace Hopes To Help Local Hospital By 3D ...,https://www.vermontpublic.org/vpr-news/2020-03-31/vermont-makerspace-hopes-to-help-local-hospital-by-3d-printing-ppe,"Mar 31, 2020 — They're working on a design that Jake Blend took from many open sources and then tailored in Generator for a face shield"
"Lottery Makerspace Grant Application, Spring 2019",http://education.vermont.gov/documents/aoe-and-vt-lottery-award-spring-2019_0%20%281%29,"Jan 9, 2019 — "
Bennington Area Makers (BAM): Home,https://www.bamvt.com/,"What is the BAM makerspace? An accessible, open, and safe space for the "
Makerspace — Henry Sheldon Museum,https://www.henrysheldonmuseum.org/makerspace,"Funding generously provided by Middlebury's Rotary Club, the Vermont Children's Trust Foundation and the William F"
The Makery at Hannaford Career Center - Home,https://www.makeryatpahcc.org/,The Makery is a member based Makerspace collaborative for people to imagine 
"Public Lecture by Michael Metz, Generator Makerspace in ...",https://www.middlebury.edu/events/event/public-lecture-michael-metz-generator-makerspace-burlington,"Jan 9, 2024 — Middlebury, VT 05753"
The Mint-Rutland's Makerspace,https://www.mapquest.com/us/vermont/the-mint-rutlands-makerspace-657747445,"The Mint-Rutland's Makerspace is a community workshop and creative hub in Rutland, VT"
STEM/STEAM Resources – Nick Charest,https://www.svsu.org/apps/pages/index.jsp?uREC_ID=1326464&type=u,"Southwest Vermont Supervisory Union is located in Bennington, VT "
The MINT- Rutland's Makerspace,https://rutlandvermont.com/the-mint/,"Visit one of the most unique and creative assets in our Region, The MINT- Rutland's Makerspace "
REclaimED Makerspace - NYVT Media - Main,https://local.nyvtmedia.com/poultney-us-vt/reclaimed-makerspace-802-227-7328,
VT Libraries | Our Prototyping Studio provides a ...,https://www.instagram.com/vtlibraries/reel/Ch4w9Kvj5qE/,"37 likes, 0 comments - vtlibraries on August 30, 2022: ""Our Prototyping Studio provides a makerspace for all Hokies and patrons"
Vermont Maker Space Directory: Home,http://vermontmakers.wikidot.com/,Vermont Maker Space Directory · Site Navigation · Create a Page
Technology/Makerspace - Mr. Laverty,https://cksvt.org/news/technology-mr-laverty,Technology/Makerspace - Mr
Better Places Vermont,https://www.patronicity.com/betterplacesvt,
Advanced Technology Center,https://mcschool.org/school-life/advanced-technology-center/,"Our new Advanced Technology Center, which includes the Elementary and Intermediate/Middle School Makerspace "
HatchSpace,https://www.brattleboro.com/downtown/hatchspace/,"HatchSpace is a community-supported woodworking school and workshop dedicated to teaching and practicing the joy of making things using hands, hearts, and "
Elf Makerspace and Kids Holiday Market 2,https://www.chandler-arts.org/event-details-registration/elf-makerspace-and-kids-holiday-market-2,Children will be able to shop and create gifts for their family and friends in this holiday makerspace
A new maker space; happy endings for a farm in Chester,https://vermontartsliving.com/?p=58570,"The family had long been interested in conservation, so they reached out to Vermont Land Trust"
"UVM FabLab – A place for innovation, creativity and digital ...",https://uvmfablab.net/,The UVM FabLab provides digital fabrication services for the University of Vermont community
"South End Coordinated Redevelopment | Burlington, VT",https://www.burlingtonvt.gov/202/South-End-Coordinated-Redevelopment,
"Generator Makerspace in Burlington,VT",https://www.flickr.com/photos/makersmill/51420734117/,"We learned a lot from the new members orientation at Generator makerspace in Burlington, VT"
"Maker Space: Mobiles, Sculptures, And Wheels (Ages 9-12)",https://www.manchestervermont.com/event/maker-space-mobiles-sculptures-and-wheels-ages-9-12/2024-07-12/,"Jul 12, 2024 — Maker Space: Mobiles, Sculptures, And Wheels (Ages 9-12)"
Fayston School Makerspace,https://truexcullins.com/project/fayston-school-maker-space/,Fayston School Makerspace
February Break Fun with Rosie's Girls at the Generator ...,https://vtworksforwomen.org/february-break-fun-with-rosies-girls-at-the-generator-makerspace/,"Feb 23, 2022 — Vermont Works for Women hosted Rosie's Girls at the Generator Makerspace for a career exploration camp for middle school girls"
Press Releases - VMEC,https://vmec.org/resources/press-releases/,"To celebrate the importance of Vermont manufacturing careers, VMEC and Burlington's Generator Makerspace are teaming up to co-host “Advanced Manufacturing Day – "
The Space on Main – Fostering Entrepreneurship ...,https://thespaceonmain.org/,"Main Street, Bradford, VT "
Part-Time Library Assistant – Jericho Town ...,https://vermontlibraries.org/part-time-library-assistant-jericho-town-library-jericho-vt,"Feb 14, 2024 — "
Made You Look: Tom Bodett leaves the light on in a ...,https://www.finewoodworking.com/2024/06/05/made-you-look-tom-bodett-leaves-the-light-on-in-a-makerspace-and-school-in-vermont?srsltid=AfmBOorKdMpFcuYGaYGNlTaXBWX859oUMLjMFJxb7IL4Q2EuylDmHFCt,"Jun 5, 2024 — Loves it so much that he co-founded a Makerspace and school in Brattleboro, Vt"
Job Description - Makerspace Coordinator,https://www.vermontjoblink.com/jobs/1151036/description.pdf,We also welcome experienced applicants who have worked with creative technology before
A New Generation - Community College of Vermont,https://ccv.edu/a-new-generation/,"Nov 13, 2018 — Students at Community College of Vermont-Winooski get access to Burlington's Generator makerspace through an introductory engineering class"
Upcoming Maker Events,https://claremontmakerspace.org/2023/05/03/upcoming-maker-events/,"May 3, 2023 — We've just scheduled an Intro to MIG Welding class"
Vermont Cheese Board | The MINT Makerspace - Square,https://the-mint-makerspace.square.site/product/vermont-cheese-board/298?cp=true&sa=true&sbp=false&q=false,
Burlington Generator: Vermont's New Maker Space,https://www.youtube.com/watch?v=pVg0rru5cBU,
Henry Sheldon Museum of Vermont History | Our Makerspace ...,https://www.instagram.com/henrysheldonmuseum/reel/C-fqpfBP0l7/,
Bennington College: Home,https://www.bennington.edu/,"Bennington College is a residential, private liberal arts college founded in 1932 in Bennington, Vermont with more than 40 undergraduate degree offerings"
Making Mavericks: Myth-busting with Kevin Chu,https://sevendaystickets.com/events/making-mavericks-kevin-chu-7-18-2024/tickets,"Jul 18, 2024 — We will be busting some Myths about Vermont regarding our Economy, Environment, and Equity"
Community Art & Events,https://www.makerspherevt.com/community-projects,"Just 12 years after Irene in July 2023, another flood devastated wide swaths of Vermont impacting many of the same Waterbury homeowners and businesses"
Made You Look: Tom Bodett leaves the light on in a ...,https://www.lumber2love.com/made-you-look-tom-bodett-leaves-the-light-on-in-a-makerspace-and-school-in-vermont/?srsltid=AfmBOoo1EG7_k8WNs2HOvVHBDSc0m8hBdwc42Wv9UyEy6cLEUjCLkDAo,"Jun 5, 2024 — "
The Arts Bus,https://plan.vermontvacation.com/listings/1462?query_string=%26seed%3D37,"A mobile makerspace, pop-up studio, lab, theatre and library, The Arts Bus travels around Vermont to schools, afterschool programs, summer camps, "
Elf Makerspace and Kids Holiday Market,https://www.chandler-arts.org/event-details-registration/elf-makerspace-and-kids-holiday-market,Children will be able to shop and create gifts for their family and friends in this holiday makerspace
Imagining the Future: A Kids' Makerspace Opening Day,https://www.henrysheldonmuseum.org/events/zp4faboxk577anyyggwn8jartaokhl,Imagining the Future: A Kids' Makerspace Opening Day
LetGoYourMind STEM Programs - UltraCamp,https://www.ultracamp.com/info/upcomingSessions.aspx?idCamp=290&campCode=lym&idLocation=6014,"Burlington, VT: Generator Makerspace"
Youth Engagement | vase,https://www.vtscieng.org/youth-engagement,Generator Makerspace
Material donations sought for Rice Makerspace Lab,https://www.vtcng.com/otherpapersbvt/community/education/material-donations-sought-for-rice-makerspace-lab/article_2fceb515-0dc4-5383-947a-aecbdadbc9a6.html,"Nov 19, 2019 — Their first project was in response to the University of Vermont's Aiken Engineering Challenge earlier this month"
Harwood explores makerspace strategies,https://www.valleyreporter.com/index.php/news/schools/18585-harwood-explores-makerspace-strategies,"Jan 16, 2024 — provides three years of support to six rural Vermont secondary schools to develop makerspaces and related programming – primarily by working "
Griffin takes helm of the MINT Makerspace | Local News,https://www.rutlandherald.com/news/local/griffin-takes-helm-of-the-mint-makerspace/article_77b16c2e-3775-54bf-860e-0072da718fa7.html,"Jul 27, 2022 — Vermont by Degrees · Vermont Ideas · Submit Letter · Submit Commentary "
"Manchester makerspace events in Montpelier, VT",https://www.eventbrite.com/d/vt--montpelier/manchester-makerspace/,"Manchester makerspace events in Montpelier, VT · Crew Leadership Development: Mentoring Skills to Develop/Retain a Workforce primary image · Q-MoB Networking "
Driving directions to The MINT - Rutland's Makerspace ...,https://www.waze.com/live-map/directions/us/vt/rutland/the-mint-rutlands-makerspace?to=place.ChIJhdXWAekk4IkRoh6hylZtV4Q,Driving directions
"REclaimED Maker Space in Poultney, Vermont",https://www.linkedin.com/pulse/local-networking-experience-reclaimed-maker-space-vermont-lacoille,"(February 18, 2022) Within the small nestled town of Poultney Vermont, the sounds of saws cutting into wood and nails being hammered can "
Events and Clubs – Library,https://mauhs.svsu.org/apps/pages/index.jsp?uREC_ID=4311387&type=d&pREC_ID=2531190,"Drop by to make some crafts, use maker technology and have a snack"
Better Places Crowdfunding campaign launched for “ ...,http://accd.vermont.gov/press-releases/better-places-crowdfunding-campaign-launched-springfield-steam,"Jun 3, 2024 — Springfield, Vt"
How Hackers and Makers are Helping Vermont,https://techjamvt.com/2014/02/how-hackers-and-makers-are-helping-vermont/,"Feb 12, 2014 — A group of hackathon and makerspace organizers gathered to talk about their initiatives and the role they play in fostering innovation in Vermont"
Burlington 'maker space' opens in city-owned annex,https://www.burlingtonfreepress.com/story/news/local/2014/03/27/burlington-maker-space-opens-in-city-owned-annex/6974557/,"Mar 27, 2014 — Generator's long list of partners includes Burlington City Arts, Champlain College, the University of Vermont, Burlington College, the "
Bellows Falls Maker Space Project,https://grassrootsfund.org/groups/bellows-falls-maker-space-project,In order to promote educational and creative entrepreneurial activities adaptable to the Bellows Falls VT region
