MakerspaceCT,https://www.instagram.com/makerspacect/,Connecticut Foodshare
Library Renovation,https://www.glastonburyct.gov/departments/department-directory-i-z/libraries/welles-turner-memorial-library/library-renovation,"We also received some equipment for the Makerspace including a 3D printer, a photograph printer, and a desktop cutting machine"
Makerspace - DIY for Teens,https://explorewashingtonct.com/events/gunn-memorial-library-makerspace-diy-for-teens/,Try some of the popular crafts trending on TikTok and Instagram
Events from May 2 – June 16 › Everyone ›,https://townofwindsorct.com/?post_type=tribe_events&eventDisplay=photo&tribe_events_cat=everyone&eventDate=2024-05-17,"May 17, 2024 — Join us every Thursday in May at 6:30 PM for a Stress Relief Craft in our Mezzanine Makerspace"
Connecticut Library Association - Meeting/Event Information,https://ctlibraryassociation.org/meetinginfo.php?id=319&ts=1538663638,Join Rebecca Livaich and Marc Peterson as they tell the story of the East Hartford Public Library Makerspace
Science At Play: Your At Home Makerspace,https://ctsciencecenter.org/blog/science-at-play-your-at-home-makerspace/,"Aug 21, 2020 — You, too, have the potential to explore your own curiosity, experiment, and create, and at the Connecticut Science Center, we're here to help "
"Dec 4 | Derby Neck Library - Makerspace | Shelton, CT ...",https://patch.com/connecticut/shelton/calendar/event/20241204/0f3038f9-c767-4181-820f-1b05030fccc3/derby-neck-library-makerspace,6 days ago — Come check out our Makerspace in the Children's Room
Makerspace Coordinator Jobs in Connecticut (NOW HIRING),https://www.ziprecruiter.com/Jobs/Makerspace-Coordinator/--in-Connecticut,Browse 4 CONNECTICUT MAKERSPACE COORDINATOR jobs from companies (hiring now) with openings
"makerspace – CT State, Three Rivers",https://threerivers.edu/tag/makerspace/,THE GALLERY AT THREE RIVERS Home About Campus Art Gallery The Gallery at Three Rivers is a contemporary visual art space with rotating exhibits featuring works 
CT Makerspaces - Maker Faire |,https://makerfaire.com/maker/entry/52151/,"May 18, 2024 — We are representing all of the Makerspaces in Connecticut showing a variety of projects including robotics, wearables, IoT projects, "
Spark Makerspace CM,https://info.chamberect.com/list/Details/spark-makerspace-3689633,Spark Makerspace
3D Printer Training at Makerspace CT,https://www.hartfordschools.org/article/1443212,"Feb 2, 2024 — 3D Printer Training at Makerspace CT "
WorkspaceCT | Educational Service Center | 16 Trowbridge ...,https://www.workspacect.org/,WorkspaceCT was formed by CES and EdAdvance to provide students and educators in western Connecticut with a unique setting to enhance learning and create 
Whitby Makerspace,https://situ.nyc/studio/projects/whitby-makerspace,"Greenwich, CT"
"MakerSpace Coordinator/Instructor, Full Time - Welles ...",https://ctlibraryjobs.blogspot.com/2024/07/makerspace-coordinatorinstructor-full.html,"Jul 2, 2024 — Connecticut Library Jobs"
"Bergami Center for Science, Technology, and Innovation",https://www.newhaven.edu/about/facilities/bergami-center-for-science-technology-and-innovation.php,"It features the most technologically advanced collaborative classrooms, engineering and science labs, video production studios, a makerspace, and an esports "
Makerspace Workshop - Adult Program: Fall Wreaths,https://explorewashingtonct.com/events/gunn-memorial-library-makerspace-workshop-adult-program-fall-wreaths/,Makerspace Workshop – Adult Program: Fall Wreaths
GE Appliances Celebrates Opening of CoCREATE in ...,https://pressroom.geappliances.com/news/ge-appliances-celebrates-opening-of-cocreate-in-connecticut,"Oct 12, 2023 — GE Appliances Celebrates Opening of CoCREATE in Connecticut"
Makerspace CT Launches New Program,https://www.nbcconnecticut.com/news/local/makerspace-ct-launches-new-program/2350162/,"Oct 24, 2020 — MakerSpace CT launches a new tech program for people looking to learn more about 3D printing and more"
"makerspace jobs in greenwich, ct",https://www.simplyhired.com/search?q=makerspace&l=greenwich%2C+ct,"7 makerspace jobs available in greenwich, ct"
STEM Classes and Maker Spaces for Kids in Connecticut,https://mommypoppins.com/connecticut-kids/classes-enrichment/stem-classes-and-maker-spaces-for-kids-in-connecticut,"Jan 15, 2018 — Spark Makerspace is in the process of transitioning to a new space"
Gunn Memorial Library gets MakerSpace grant,https://philanthropynewsdigest.org/news/other-sources/article/?id=14521806&title=Gunn-Memorial-Library-gets-MakerSpace-grant,"Jan 12, 2024 — – A MakerSpace is coming to Gunn Memorial Library and Museum in Washington, Conn"
Westport Library Introduces New Maker Space,https://patch.com/connecticut/westport/westport-library-speaks-about-new-maker-space,"Jun 26, 2012 — Westport Library Introduces New Maker Space - Westport, CT - The Westport Library will be providing information about the opening of the new "
"Maker Space: A for Art - DBJ - Lebanon, CT",https://www.gsofct.org/en/sf-events-repository/2024/maker-space--a-for-art---dbj---lebanon--ct.html,"Maker Space: A for Art - DBJ - Lebanon, CT"
Couple aims to build CT's largest makerspace,https://www.hartfordbusiness.com/article/couple-aims-to-build-cts-largest-makerspace,"Sep 12, 2016 — Bryan Patton and his wife Devra Sisitsky, co-founders of an effort to build in Hartford what would be the state's largest makerspace, said they' "
NSF Maker Partnership Resources for Teachers - MakerState,https://maker-state.com/nsf-maker-partnership-resources-for-teachers/,
"Maker Space Jobs, Employment in Berlin, CT",https://www.indeed.com/q-maker-space-l-berlin%2C-ct-jobs.html,"59 Maker Space jobs available in Berlin, CT on Indeed"
Biggest makerspace in Connecticut to open in Hartford this ...,https://www.courant.com/2019/03/01/biggest-makerspace-in-connecticut-to-open-in-hartford-this-spring/,"Mar 1, 2019 — MakerspaceCT, the 20000-square-foot manufacturing and innovation lab soon to open in the basement of the historic G"
Mansfield Senior Center,https://www.mansfieldct.gov/275/Senior-Center,Maker Space/Open Studio · View All
Sacred Heart University: Home,https://www.sacredheart.edu/,
"Ask Us | Welles Turner Memorial Library | Glastonbury, CT",https://www.wtmlib.info/contact/ask-us.shtml,", Adult Programming Librarian email: kirsten"
University of Saint Joseph prepares students for careers in ...,https://www.ctinsider.com/westhartford/article/saint-joseph-university-makerspace-ct-stem-jobs-19403316.php,"Apr 16, 2024 — We are excited to impact the future of engineering education"
Indigenous Heritage Display,https://southernct.libcal.com/event/13510324,Makerspace · Special Collections
