California makerspace spreads creativity to teachers ...,https://fedscoop.com/california-makerspace-spreads-creativity-to-teachers-across-the-country/,"Sep 9, 2015 — The Tinkering Studio, a makerspace inside the Exploratorium, a science museum in San Francisco, received a $750000 grant from the Department "
Arts and Crafts in Los Angeles,https://steampunk-explorer.com/city-guides/los-angeles/arts-and-crafts,OC Maker Space
Contact,https://makerspaceblueprint.com/contact/,We are located in the heart of Orange County California just minutes away from John Wayne airport and the University of California Irvine
Makerspace - RCMakes @ RCHS,https://rcmakes.com/pages/makerspace-1,"We're at Rancho Campana High School, adjacent to the Performing Arts Center"
MakerSPHERE,https://www.ccsf.edu/academics/career-education/makersphere,College Makerspaces Develop Innovation-Ready Graduates
Innovation Space | California State University Long Beach,https://www.csulb.edu/university-library/innovation-space,The Innovation Space (ISPACE) is an interdisciplinary facility that serves the entire campus community
"Sun Gallery Makerspace in Hayward, CA",https://sungallery.org/makerspace/,We are Hayward's local community Makerspace & Art Studio
Makerspaces & Materials - RAFT,https://raft.net/for-educators/makerspaces/,"RAFT will be closed on Thursday, July 4 in observance of Independence Day"
MAKERSPACE,https://www.reapcenter.org/programs/makerspace,REAP Center | Regenerative Science Education | Bay Area California
Colab | Non-profit Makerspace in San Diego,https://sdcolab.org/,"CoLab is a non-profit, collaborative makerspace in San Diego, California"
Scripps Sandbox Makerspace,https://scripps.ucsd.edu/msdc/scripps-sandbox-makerspace,"La Jolla, CA 92093 (858) 246-5511 · Maps and Directions · Contact Information"
Sequoia Fabrica Community Makerspace,https://sequoiafabrica.org/,Please support makers of today and tomorrow with a donation
iMAKE Mobile Innovation Center,https://mvc.edu/community/imake-mobile.php,"As one of the only mobile makerspaces in Southern California, MVC's iMAKE Mobile Innovation Center brings the tools to develop knowledge and refine "
Innovation Center Makerspace - Folsom Lake College,https://flc.losrios.edu/about-us/our-facilities/innovation-center-makerspace,Innovation Center Makerspace
SIIL Maker Studio - Home,https://www.cpp.edu/makerstudio/index.shtml,The Maker Studio is a makerspace—a location dedicated to creativity and creation where people gather to share ideas and to 
The Design / Create / Innovate Lab - Orange,https://www.chapman.edu/engineering/facilities/the-design-create-innovate-lab.aspx,California's Gold Exhibit and Huell Howser Archives · College of Performing 
Use Our Makerspace | Student Technology Services,https://thehub.stanford.edu/use-our-makerspace,"create:space is a user-friendly student makerspace with technology including 3D printing, vinyl cutting, and sewing machines"
Makerspaces,https://www.saclibrary.org/Education/Tech-Creation/Makerspaces,Makerspace at Central Library
